Lap,Elapsed Time (ms),Speed (MPH),Latitude (decimal),Longitude (decimal),Lateral Acceleration (m/s^2),Longitudinal Acceleration (m/s^2),Throttle Position (%),Brake Pressure (bar),Steering Angle (deg),Steering Angle Rate (deg/s),Yaw Rate (rad/s),Power Level (KW),State of Charge (%),Tire Pressure Front Left (bar),Tire Pressure Front Right (bar),Tire Pressure Rear Left (bar),Tire Pressure Rear Right (bar),Brake Temperature Front Left (% est.),Brake Temperature Front Right (% est.),Brake Temperature Rear Left (% est.),Brake Temperature Rear Right (% est.),Front Inverter Temp (%),Rear Inverter Temp (%),Battery Temp (%),Tire Slip Front Left (% est.),Tire Slip Front Right (% est.),Tire Slip Rear Left (% est.),Tire Slip Rear Right (% est.)
1,1473,7,33.096649,-117.292459,-0.06375,2.3575,28.4,0.000001,10.5,-2,-0.0135,20.918034,53.662182,0,0,0,0,0.027143,0.027143,0.027143,0.027143,0.6,0.68,0.672,0.0625,0.0625,0.0625,0.0625
1,1496,7,33.096649,-117.292459,-0.06375,2.3575,28.4,0.000001,10.5,-1.5,-0.0135,20.970966,53.662182,0,0,0,0,0.027143,0.027143,0.027143,0.027143,0.6,0.68,0.672,0.0625,0.0625,0.0625,0.0625
1,1498,7,33.096649,-117.292459,-0.1,2.30625,28.4,0.000001,10.5,-0.5,-0.0125,21.044418,53.662182,0,0,0,0,0.027143,0.027143,0.027143,0.027143,0.6,0.68,0.672,0.0625,0.0625,0.0625,0.0625
1,1520,7,33.096651,-117.29246,-0.17,2.28125,28.4,0.000001,10.5,0,-0.0114,21.004848,53.662182,0,0,0,0,0.027143,0.027143,0.027143,0.027143,0.6,0.68,0.672,0.0625,0.0625,0.0625,0.0625
1,1563,7,33.096651,-117.29246,-0.17,2.28125,28.4,0.000001,10.5,0,-0.0114,20.684452,53.662182,0,0,0,0,0.027143,0.027143,0.027143,0.027143,0.6,0.68,0.672,0.0625,0.0625,0.0625,0.0625
1,1564,7,33.096651,-117.29246,-0.29125,2.20875,28.4,0.000001,10.5,-0.5,-0.0143,21.02924,53.662182,0,0,0,0,0.027143,0.027143,0.027143,0.027143,0.6,0.68,0.672,0.0625,0.0625,0.0625,0.0625
1,1590,8,33.096651,-117.29246,-0.25625,2.3075,28.4,0.000001,10.5,-0.5,-0.016,21.078425,53.662182,0,0,0,0,0.027143,0.027143,0.027143,0.027143,0.6,0.68,0.672,0.0625,0.0625,0.0625,0.0625
1,1642,8,33.096653,-117.292461,-0.12125,2.22625,28.4,0.000001,10.5,0,-0.0196,21.204831,53.662182,0,0,0,0,0.027143,0.027143,0.027143,0.027143,0.6,0.68,0.672,0.0625,0.0625,0.0625,0.0625
1,1643,8,33.096653,-117.292461,-0.12125,2.22625,28.8,0.000001,10.5,0.5,-0.0196,21.329439,53.662182,0,0,0,0,0.027143,0.027143,0.027143,0.027143,0.6,0.68,0.672,0.0625,0.0625,0.0625,0.0625
1,1704,8,33.096653,-117.292461,-0.025,2.46125,28.8,0.000001,10.5,0,-0.0173,21.298432,53.662182,0,0,0,0,0.027143,0.027143,0.027143,0.027143,0.6,0.68,0.672,0.0625,0.0625,0.0625,0.0625
1,1713,8,33.096653,-117.292461,-0.41125,2.1875,28.8,0.000001,10.5,0.5,-0.0142,21.410075,53.662182,0,0,0,0,0.027143,0.027143,0.027143,0.027143,0.6,0.68,0.672,0.0625,0.0625,0.0625,0.0625
1,1762,8,33.096656,-117.292462,-0.41125,2.1875,28.8,0.000001,10.5,0,-0.0142,21.343682,53.662182,0,0,0,0,0.027143,0.027143,0.027143,0.027143,0.6,0.68,0.672,0.0625,0.0625,0.0625,0.0625
1,1789,8,33.096656,-117.292462,-0.49375,2.155,29.2,0.000001,10.5,0,-0.0163,21.291061,53.662182,0,0,0,0,0.027143,0.027143,0.027143,0.027143,0.6,0.68,0.672,0.0625,0.0625,0.0625,0.0625
1,1791,8,33.096656,-117.292462,-0.22375,2.23125,29.6,0.000001,10.6,0,-0.0188,21.418137,53.662182,0,0,0,0,0.027143,0.027143,0.027143,0.027143,0.6,0.68,0.672,0.0625,0.0625,0.0625,0.0625
1,1814,8,33.096659,-117.292463,-0.08125,2.20625,30,0.000001,10.5,0,-0.0163,21.54943,53.662182,0,0,0,0,0.027143,0.027143,0.027143,0.027143,0.6,0.68,0.672,0.0625,0.0625,0.0625,0.0625
1,1858,8,33.096659,-117.292463,-0.08125,2.20625,30.4,0.000001,10.6,0,-0.0163,21.464835,53.662182,0,0,0,0,0.027143,0.027143,0.027143,0.027143,0.6,0.68,0.672,0.0625,0.0625,0.0625,0.0625
1,1903,8,33.096659,-117.292463,-0.10375,2.085,30.4,0.000001,10.5,0,-0.0168,21.731026,53.662182,0,0,0,0,0.027143,0.027143,0.027143,0.027143,0.6,0.68,0.672,0.0625,0.0625,0.0625,0.0625
1,1927,9,33.096663,-117.292464,-0.13,2.1,30.4,0.000001,10.5,0,-0.0144,21.892819,53.662182,0,0,0,0,0.027143,0.027143,0.027143,0.027143,0.6,0.68,0.672,0.0625,0.0625,0.0625,0.0625
1,1950,9,33.096663,-117.292464,-0.2875,2.07125,30.8,0.000001,10.5,0,-0.0171,22.374058,53.662182,0,0,0,0,0.027143,0.027143,0.027143,0.027143,0.6,0.68,0.672,0.0625,0.0625,0.0625,0.0625
1,1977,9,33.096663,-117.292464,-0.31375,2.14375,30.8,0.000001,10.6,0,-0.0227,22.597002,53.662182,0,0,0,0,0.027143,0.027143,0.027143,0.027143,0.6,0.68,0.672,0.0625,0.0625,0.0625,0.0625
1,1978,9,33.096663,-117.292464,-0.31375,2.14375,30.8,0.000001,10.5,0,-0.0224,22.629798,53.662182,0,0,0,0,0.027143,0.027143,0.027143,0.027143,0.6,0.68,0.672,0.0625,0.0625,0.0625,0.0625
1,2000,9,33.096663,-117.292464,-0.16625,1.9775,31.2,0.000001,10.5,0,-0.0221,22.699711,53.662182,0,0,0,0,0.027143,0.027143,0.027143,0.027143,0.6,0.68,0.672,0.0625,0.0625,0.0625,0.0625
1,2041,9,33.096667,-117.292466,0.0125,2.18,30.8,0.000001,10.6,0,-0.0206,22.892562,53.662182,0,0,0,0,0.027143,0.027143,0.027143,0.027143,0.6,0.68,0.672,0.0625,0.0625,0.0625,0.0625
1,2042,9,33.096667,-117.292466,0.07125,2.18125,30.8,0.000001,10.5,0,-0.0204,23.131783,53.662182,0,0,0,0,0.027143,0.027143,0.027143,0.027143,0.6,0.68,0.672,0.0625,0.0625,0.0625,0.0625
1,2062,9,33.096667,-117.292466,-0.00375,2.085,30.8,0.000001,10.6,0,-0.0179,23.398139,53.662182,0,0,0,0,0.027143,0.027143,0.027143,0.027143,0.6,0.68,0.672,0.0625,0.0625,0.0625,0.0625
1,2084,9,33.096667,-117.292466,-0.31625,1.99625,31.2,0.000001,10.5,0,-0.0148,23.402393,53.662182,0,0,0,0,0.027143,0.027143,0.027143,0.027143,0.6,0.68,0.672,0.0625,0.0625,0.0625,0.0625
1,2126,9,33.096672,-117.292467,-0.5525,2.15375,31.2,0.000001,10.5,-0.5,-0.0139,23.385717,53.662182,0,0,0,0,0.027143,0.027143,0.027143,0.027143,0.6,0.68,0.672,0.0625,0.0625,0.0625,0.0625
1,2149,9,33.096672,-117.292467,-0.5575,2.0275,31.2,0.000001,10.3,-2,-0.015,23.381542,53.662182,0,0,0,0,0.027143,0.027143,0.027143,0.027143,0.6,0.68,0.672,0.0625,0.0625,0.0625,0.0625
1,2176,10,33.096672,-117.292467,-0.5475,2.065,31.2,0.000001,10.2,-3.5,-0.0146,23.425608,53.662182,0,0,0,0,0.027143,0.027143,0.027143,0.027143,0.6,0.68,0.672,0.0625,0.0625,0.0625,0.0625
1,2209,10,33.096672,-117.292467,-0.5,1.96625,31.2,0.000001,10.1,-5,-0.0161,23.571558,53.662182,0,0,0,0,0.027143,0.027143,0.027143,0.027143,0.6,0.68,0.672,0.0625,0.0625,0.0625,0.0625
1,2210,10,33.096672,-117.292467,-0.1725,2.075,31.2,0.000001,9.7,-8,-0.0201,23.727076,53.662182,0,0,0,0,0.027143,0.027143,0.027143,0.027143,0.6,0.68,0.672,0.0625,0.0625,0.0625,0.0625
1,2253,10,33.096676,-117.292468,-0.0375,1.92625,31.2,0.000001,9.6,-7,-0.0175,23.64305,53.662182,0,0,0,0,0.027143,0.027143,0.027143,0.027143,0.6,0.68,0.672,0.0625,0.0625,0.0625,0.0625
1,2276,10,33.096676,-117.292468,-0.03875,2.1825,31.2,0.000001,9.6,-5.5,-0.0187,23.686698,53.662182,0,0,0,0,0.027143,0.027143,0.027143,0.027143,0.6,0.68,0.672,0.0625,0.0625,0.0625,0.0625
1,2298,10,33.096676,-117.292468,-0.105,1.94375,31.2,0.000001,9.6,-5,-0.0181,23.696638,53.662182,0,0,0,0,0.027143,0.027143,0.027143,0.027143,0.6,0.68,0.672,0.0625,0.0625,0.0625,0.0625
1,2321,10,33.09668,-117.29247,-0.23125,2.17125,31.2,0.000001,9.6,-3,-0.0178,23.863378,53.662182,0,0,0,0,0.027143,0.027143,0.027143,0.027143,0.6,0.68,0.672,0.0625,0.0625,0.0625,0.0625
1,2322,10,33.09668,-117.29247,-0.1475,1.94625,31.2,0.000001,9.6,-0.5,-0.0173,23.798274,53.662182,0,0,0,0,0.027143,0.027143,0.027143,0.027143,0.6,0.68,0.672,0.0625,0.0625,0.0625,0.0625
1,2347,10,33.09668,-117.29247,-0.2375,2.2725,31.2,0.000001,9.6,0,-0.0208,23.683943,53.662182,0,0,0,0,0.027143,0.027143,0.027143,0.027143,0.6,0.68,0.672,0.0625,0.0625,0.0625,0.0625
1,2369,10,33.09668,-117.29247,-0.04,1.90625,31.2,0.000001,9.6,0,-0.0187,23.827708,53.662182,0,0,0,0,0.027143,0.027143,0.027143,0.027143,0.6,0.68,0.672,0.0625,0.0625,0.0625,0.0625
1,2391,10,33.09668,-117.29247,-0.32,2.1075,31.2,0.000001,9.6,0,-0.0191,23.826257,53.662182,0,0,0,0,0.027143,0.027143,0.027143,0.027143,0.6,0.68,0.672,0.0625,0.0625,0.0625,0.0625
1,2435,10,33.096685,-117.292471,-0.11625,2.05875,31.2,0.000001,9.6,0,-0.0171,23.73331,53.662182,0,0,0,0,0.027143,0.027143,0.027143,0.027143,0.6,0.68,0.672,0.0625,0.0625,0.0625,0.0625
1,2456,10,33.096685,-117.292471,-0.1875,1.8275,31.2,0.000001,9.6,-0.5,-0.0178,23.7362,53.662182,0,0,0,0,0.027143,0.027143,0.027143,0.027143,0.6,0.68,0.672,0.0625,0.0625,0.0625,0.0625
1,2481,10,33.096685,-117.292471,-0.07375,1.955,31.2,0.000001,9.6,0,-0.0178,23.716861,53.662182,0,0,0,0,0.027143,0.027143,0.027143,0.027143,0.6,0.68,0.672,0.0625,0.0625,0.0625,0.0625
1,2508,11,33.096685,-117.292471,0.07375,1.87375,31.2,0.000001,9.6,0,-0.0188,23.584983,53.662182,0,0,0,0,0.027143,0.027143,0.027143,0.027143,0.6,0.68,0.672,0.0625,0.0625,0.0625,0.0625
1,2509,11,33.096685,-117.292471,-0.06625,1.8675,31.2,0.000001,9.5,-1,-0.0195,23.493488,53.662182,0,0,0,0,0.027143,0.027143,0.027143,0.027143,0.6,0.68,0.672,0.0625,0.0625,0.0625,0.0625
1,2533,11,33.09669,-117.292473,-0.15,1.9725,31.2,0.000001,9.4,-1.5,-0.0213,23.610467,53.662182,0,0,0,0,0.027143,0.027143,0.027143,0.027143,0.6,0.68,0.672,0.0625,0.0625,0.0625,0.0625
1,2582,11,33.09669,-117.292473,-0.245,1.8225,31.2,0.000001,9.3,-3.5,-0.0191,23.378712,53.662182,0,0,0,0,0.027143,0.027143,0.027143,0.027143,0.6,0.68,0.672,0.0625,0.0625,0.0625,0.0625
1,2605,11,33.09669,-117.292473,-0.405,1.86,31.2,0.000001,9.1,-5,-0.0195,23.255481,53.662182,0,0,0,0,0.027143,0.027143,0.027143,0.027143,0.6,0.68,0.672,0.0625,0.0625,0.0625,0.0625
1,2606,11,33.09669,-117.292473,-0.44,1.72375,31.2,0.000001,8.5,-10,-0.0178,23.225037,53.662182,0,0,0,0,0.027143,0.027143,0.027143,0.027143,0.6,0.68,0.672,0.0625,0.0625,0.0625,0.0625
1,2629,11,33.096695,-117.292474,-0.2975,1.78875,31.6,0.000001,8.2,-12,-0.0165,23.055768,53.662182,0,0,0,0,0.027143,0.027143,0.027143,0.027143,0.6,0.68,0.672,0.0625,0.0625,0.0625,0.0625
1,2671,11,33.096695,-117.292474,-0.2525,1.75125,31.6,0.000001,7.9,-14,-0.0168,23.031896,53.662182,0,0,0,0,0.027143,0.027143,0.027143,0.027143,0.6,0.68,0.672,0.0625,0.0625,0.0625,0.0625
1,2672,11,33.096695,-117.292474,-0.0325,1.83125,31.6,0.000001,7.5,-16.5,-0.0181,23.153976,53.662182,0,0,0,0,0.027143,0.027143,0.027143,0.027143,0.6,0.68,0.672,0.0625,0.0625,0.0625,0.0625
1,2699,11,33.096695,-117.292474,-0.01375,1.7425,31.6,0.000001,7.1,-17.5,-0.0172,22.889797,53.662182,0,0,0,0,0.027143,0.027143,0.027143,0.027143,0.6,0.68,0.672,0.0625,0.0625,0.0625,0.0625
1,2747,11,33.0967,-117.292476,-0.00125,1.90125,31.6,0.000001,6.7,-18.5,-0.018,23.059944,53.662182,0,0,0,0,0.027143,0.027143,0.027143,0.027143,0.6,0.68,0.672,0.0625,0.0625,0.0625,0.0625
1,2749,11,33.0967,-117.292476,-0.17125,1.89125,32,0.000001,6.1,-18,-0.0161,23.021114,53.662182,0,0,0,0,0.027143,0.027143,0.027143,0.027143,0.6,0.68,0.672,0.0625,0.0625,0.0625,0.0625
1,2794,11,33.0967,-117.292476,-0.17125,1.89125,32,0.000001,5.9,-18,-0.0161,23.142361,53.662182,0,0,0,0,0.027143,0.027143,0.027143,0.027143,0.6,0.68,0.672,0.0625,0.0625,0.0625,0.0625
1,2796,11,33.0967,-117.292476,-0.30875,1.81625,32.4,0.000001,5.4,-17.5,-0.0129,23.172234,53.662182,0,0,0,0,0.027143,0.027143,0.027143,0.027143,0.6,0.68,0.672,0.0625,0.0625,0.0625,0.0625
1,2819,11,33.096704,-117.292477,-0.26125,1.775,32.8,0.000001,5,-17,-0.013,23.170452,53.662182,0,0,0,0,0.027143,0.027143,0.027143,0.027143,0.6,0.68,0.672,0.0625,0.0625,0.0625,0.0625
1,2866,12,33.096704,-117.292477,-0.28125,1.79125,32.8,0.000001,4.7,-17,-0.0116,23.470864,53.662182,0,0,0,0,0.027143,0.027143,0.027143,0.027143,0.6,0.68,0.672,0.0625,0.0625,0.0625,0.0625
1,2892,12,33.096704,-117.292477,-0.0325,1.84875,32.4,0.000001,4,-17,-0.0098,23.550265,53.662182,0,0,0,0,0.027143,0.027143,0.027143,0.027143,0.6,0.68,0.672,0.0625,0.0625,0.0625,0.0625
1,2915,12,33.096709,-117.292478,0.0625,1.63875,32.8,0.000001,3.8,-16.5,-0.0081,23.609927,53.662182,0,0,0,0,0.027143,0.027143,0.027143,0.027143,0.6,0.68,0.672,0.0625,0.0625,0.0625,0.0625
1,2916,12,33.096709,-117.292478,0.045,1.80625,32.8,0.000001,3.6,-14,-0.0069,23.706336,53.662182,0,0,0,0,0.027143,0.027143,0.027143,0.027143,0.6,0.68,0.672,0.0625,0.0625,0.0625,0.0625
1,2940,12,33.096709,-117.292478,0.215,1.77625,32.8,0.000001,3.6,-11,-0.0056,23.856007,53.662182,0,0,0,0,0.027143,0.027143,0.027143,0.027143,0.6,0.68,0.672,0.0625,0.0625,0.0625,0.0625
1,2987,12,33.096709,-117.292478,0.21125,1.735,32.8,0.000001,3.6,-7.5,-0.0044,23.720349,53.662182,0,0,0,0,0.027143,0.027143,0.027143,0.027143,0.6,0.68,0.672,0.0625,0.0625,0.0625,0.0625
1,2988,12,33.096709,-117.292478,0.235,1.64375,32.8,0.000001,3.6,-2,-0.0061,23.8176,53.662182,0,0,0,0,0.027143,0.027143,0.027143,0.027143,0.6,0.68,0.672,0.0625,0.0625,0.0625,0.0625
1,3032,12,33.096714,-117.29248,0.0925,1.65,32.8,0.000001,3.6,-0.5,-0.009,23.920069,53.662182,0,0,0,0,0.027143,0.027143,0.027143,0.027143,0.6,0.68,0.672,0.0625,0.0625,0.0625,0.0625
1,3052,12,33.096714,-117.29248,-0.08125,1.66375,32.8,0.000001,3.6,0,-0.0087,23.864214,53.662182,0,0,0,0,0.027143,0.027143,0.027143,0.027143,0.6,0.68,0.672,0.0625,0.0625,0.0625,0.0625
1,3053,12,33.096714,-117.29248,-0.155,1.66125,32.8,0.000001,3.6,0,-0.0107,23.868694,53.662182,0,0,0,0,0.027143,0.027143,0.027143,0.027143,0.6,0.68,0.672,0.0625,0.0625,0.0625,0.0625
1,3073,12,33.096714,-117.29248,-0.21375,1.69125,32.8,0.000001,3.6,0,-0.0078,23.978724,53.662182,0,0,0,0,0.027143,0.027143,0.027143,0.027143,0.6,0.68,0.672,0.0625,0.0625,0.0625,0.0625
1,3092,12,33.096714,-117.29248,-0.3125,1.76375,32.8,0.000001,3.6,0,-0.0076,23.796595,53.662182,0,0,0,0,0.027143,0.027143,0.027143,0.027143,0.6,0.68,0.672,0.0625,0.0625,0.0625,0.0625
1,3137,12,33.096719,-117.292481,-0.24875,1.75,32.8,0.000001,3.6,-0.5,-0.0058,24.085885,53.662182,0,0,0,0,0.027143,0.027143,0.027143,0.027143,0.6,0.68,0.672,0.0625,0.0625,0.0625,0.0625
1,3138,12,33.096719,-117.292481,-0.21625,1.81125,32.8,0.000001,3.6,-0.5,-0.0043,23.778146,53.662182,0,0,0,0,0.027143,0.027143,0.027143,0.027143,0.6,0.68,0.672,0.0625,0.0625,0.0625,0.0625
1,3160,12,33.096719,-117.292481,-0.26625,1.59,32.8,0.000001,3.5,-1.5,-0.0032,24.022058,53.662182,0,0,0,0,0.027143,0.027143,0.027143,0.027143,0.6,0.68,0.672,0.0625,0.0625,0.0625,0.0625
1,3215,12,33.096719,-117.292481,-0.1975,1.82,32.8,0.000001,3.4,-2.5,-0.0023,23.714053,53.662182,0,0,0,0,0.027143,0.027143,0.027143,0.027143,0.6,0.68,0.672,0.0625,0.0625,0.0625,0.0625
1,3216,13,33.096719,-117.292481,-0.09625,1.79,32.8,0.000001,3.1,-4.5,-0.0052,23.617883,53.662182,0,0,0,0,0.027143,0.027143,0.027143,0.027143,0.6,0.68,0.672,0.0625,0.0625,0.0625,0.0625
1,3261,13,33.096724,-117.292483,-0.0975,1.7575,32.8,0.000001,3,-6,-0.0055,23.869318,53.662182,0,0,0,0,0.027143,0.027143,0.027143,0.027143,0.6,0.68,0.672,0.0625,0.0625,0.0625,0.0625
1,3263,13,33.096724,-117.292483,-0.13375,1.615,32.8,0.000001,2.9,-6,-0.0064,23.52029,53.662182,0,0,0,0,0.027143,0.027143,0.027143,0.027143,0.6,0.68,0.672,0.0625,0.0625,0.0625,0.0625
1,3308,13,33.096729,-117.292484,-0.2175,1.595,32.8,0.000001,2.8,-3.5,-0.0042,23.318976,53.662182,0,0,0,0,0.027143,0.027143,0.027143,0.027143,0.6,0.68,0.672,0.0625,0.0625,0.0625,0.0625
1,3309,13,33.096729,-117.292484,-0.315,1.44375,32.8,0.000001,2.8,-3,-0.0025,23.565701,53.662182,0,0,0,0,0.027143,0.027143,0.027143,0.027143,0.6,0.68,0.672,0.0625,0.0625,0.0625,0.0625
1,3352,13,33.096729,-117.292484,-0.1925,1.6225,32.8,0.000001,2.8,-1.5,-0.0004,23.21709,53.662182,0,0,0,0,0.027143,0.027143,0.027143,0.027143,0.6,0.68,0.672,0.0625,0.0625,0.0625,0.0625
1,3374,13,33.096729,-117.292484,-0.2075,1.60625,32.8,0.000001,2.8,-1,-0.0009,23.342944,53.662182,0,0,0,0,0.027143,0.027143,0.027143,0.027143,0.6,0.68,0.672,0.0625,0.0625,0.0625,0.0625
1,3376,13,33.096729,-117.292484,-0.2075,1.60625,32.8,0.000001,2.8,-1,-0.0009,23.342944,53.662182,0,0,0,0,0.027143,0.027143,0.027143,0.027143,0.6,0.68,0.672,0.0625,0.0625,0.0625,0.0625
1,3397,13,33.096729,-117.292484,0.04,1.62625,32.8,0.000001,2.8,-0.5,-0.004,23.228885,53.662182,0,0,0,0,0.027143,0.027143,0.027143,0.027143,0.6,0.68,0.672,0.0625,0.0625,0.0625,0.0625
1,3444,13,33.096735,-117.292486,0.16875,1.56875,32.8,0.000001,2.8,0,-0.0056,23.155447,53.662182,0,0,0,0,0.027143,0.027143,0.027143,0.027143,0.6,0.68,0.672,0.0625,0.0625,0.0625,0.0625
1,3470,13,33.096735,-117.292486,0.2925,1.5,33.2,0.000001,2.8,0,-0.0077,23.124972,53.662182,0,0,0,0,0.027143,0.027143,0.027143,0.027143,0.6,0.68,0.672,0.0625,0.0625,0.0625,0.0625
1,3492,13,33.096735,-117.292486,0.29625,1.6425,33.2,0.000001,2.8,0,-0.0079,22.854649,53.662182,0,0,0,0,0.027143,0.027143,0.027143,0.027143,0.6,0.68,0.672,0.0625,0.0625,0.0625,0.0625
1,3517,13,33.09674,-117.292487,0.1775,1.415,33.2,0.000001,2.8,0,-0.0068,23.116281,53.662182,0,0,0,0,0.027143,0.027143,0.027143,0.027143,0.6,0.68,0.672,0.0625,0.0625,0.0625,0.0625
1,3518,13,33.09674,-117.292487,0.00875,1.5275,33.2,0.000001,2.8,0,-0.0051,22.651289,53.662182,0,0,0,0,0.027143,0.027143,0.027143,0.027143,0.6,0.68,0.672,0.0625,0.0625,0.0625,0.0625
1,3543,13,33.09674,-117.292487,-0.12625,1.44625,33.2,0.000001,2.8,0,-0.0037,22.973666,53.662182,0,0,0,0,0.027143,0.027143,0.027143,0.027143,0.6,0.68,0.672,0.0625,0.0625,0.0625,0.0625
1,3568,13,33.09674,-117.292487,-0.2825,1.4875,33.2,0.000001,2.8,0,-0.0024,22.709095,53.662182,0,0,0,0,0.027143,0.027143,0.027143,0.027143,0.6,0.68,0.672,0.0625,0.0625,0.0625,0.0625
1,3610,13,33.096745,-117.292489,-0.115,1.52875,33.2,0.000001,2.8,-1,0.0005,22.971572,53.662182,0,0,0,0,0.027143,0.027143,0.027143,0.027143,0.6,0.68,0.672,0.0625,0.0625,0.0625,0.0625
1,3631,13,33.096745,-117.292489,-0.05375,1.45,33.2,0.000001,2.7,-1.5,-0.0011,22.588443,53.662182,0,0,0,0,0.027143,0.027143,0.027143,0.027143,0.6,0.68,0.672,0.0625,0.0625,0.0625,0.0625
1,3652,13,33.096745,-117.292489,0.05625,1.54,33.2,0.000001,2.6,-3,-0.0026,22.803596,53.662182,0,0,0,0,0.027143,0.027143,0.027143,0.027143,0.6,0.68,0.672,0.0625,0.0625,0.0625,0.0625
1,3675,14,33.096745,-117.292489,-0.03125,1.39,33.2,0.000001,2.5,-3.5,-0.0035,22.636037,53.662182,0,0,0,0,0.027143,0.027143,0.027143,0.027143,0.6,0.68,0.672,0.0625,0.0625,0.0625,0.0625
1,3702,14,33.096745,-117.292489,-0.0875,1.47875,33.2,0.000001,2.4,-4,-0.0013,22.391459,53.662182,0,0,0,0,0.027143,0.027143,0.027143,0.027143,0.6,0.68,0.672,0.0625,0.0625,0.0625,0.0625
1,3703,14,33.096745,-117.292489,-0.2175,1.36,33.2,0.000001,2.4,-4,-0.002,22.597335,53.662182,0,0,0,0,0.027143,0.027143,0.027143,0.027143,0.6,0.68,0.672,0.0625,0.0625,0.0625,0.0625
1,3746,14,33.096751,-117.29249,-0.3,1.51125,33.2,0.000001,2.4,-3,-0.0017,22.275398,53.662182,0,0,0,0,0.027143,0.027143,0.027143,0.027143,0.6,0.68,0.672,0.0625,0.0625,0.0625,0.0625
1,3747,14,33.096751,-117.29249,-0.2925,1.45,33.2,0.000001,2.2,-2.5,0.0004,22.338994,53.662182,0,0,0,0,0.027143,0.027143,0.027143,0.027143,0.6,0.68,0.672,0.0625,0.0625,0.0625,0.0625
1,3769,14,33.096751,-117.29249,-0.1375,1.42625,33.2,0.000001,2.1,-3.5,0,21.87778,53.662182,0,0,0,0,0.027143,0.027143,0.027143,0.027143,0.6,0.68,0.672,0.0625,0.0625,0.0625,0.0625
1,3794,14,33.096751,-117.29249,-0.1175,1.49375,33.2,0.000001,2,-4,-0.0004,22.082059,53.662182,0,0,0,0,0.027143,0.027143,0.027143,0.027143,0.6,0.68,0.672,0.0625,0.0625,0.0625,0.0625
1,3841,14,33.096757,-117.292492,-0.02625,1.36875,33.2,0.000001,1.9,-4.5,0,21.931571,53.662182,0,0,0,0,0.027143,0.027143,0.027143,0.027143,0.6,0.68,0.672,0.0625,0.0625,0.0625,0.0625
1,3862,14,33.096757,-117.292492,-0.0325,1.40875,33.2,0.000001,1.8,-5,-0.0007,21.693892,53.662182,0,0,0,0,0.027143,0.027143,0.027143,0.027143,0.6,0.68,0.672,0.0625,0.0625,0.0625,0.0625
1,3887,14,33.096757,-117.292492,-0.17,1.3,33.2,0.000001,1.8,-4.5,-0.0008,21.865722,53.662182,0,0,0,0,0.027143,0.027143,0.027143,0.027143,0.6,0.68,0.672,0.0625,0.0625,0.0625,0.0625
1,3888,14,33.096757,-117.292492,-0.1475,1.34125,33.2,0.000001,1.8,-2.5,-0.004,21.327441,53.662182,0,0,0,0,0.027143,0.027143,0.027143,0.027143,0.6,0.68,0.672,0.0625,0.0625,0.0625,0.0625
1,3910,14,33.096757,-117.292492,-0.10375,1.305,33.2,0.000001,1.7,-1.5,-0.0018,21.55422,53.662182,0,0,0,0,0.027143,0.027143,0.027143,0.027143,0.6,0.68,0.672,0.0625,0.0625,0.0625,0.0625
1,3953,14,33.096764,-117.292494,0.0425,1.31,33.2,0.000001,1.7,0,-0.0018,21.34732,53.662182,0,0,0,0,0.027143,0.027143,0.027143,0.027143,0.6,0.68,0.672,0.0625,0.0625,0.0625,0.0625
1,3954,14,33.096764,-117.292494,-0.075,1.39375,33.2,0.000001,1.7,0,-0.0043,21.274384,53.662182,0,0,0,0,0.027143,0.027143,0.027143,0.027143,0.6,0.68,0.672,0.0625,0.0625,0.0625,0.0625
1,3975,14,33.096764,-117.292494,0.12875,1.23375,33.2,0.000001,1.7,0,-0.0035,21.403124,53.662182,0,0,0,0,0.027143,0.027143,0.027143,0.027143,0.6,0.68,0.672,0.0625,0.0625,0.0625,0.0625
1,4017,14,33.09677,-117.292496,0.11,1.47875,33.2,0.000001,1.7,0,-0.0021,21.215574,53.662182,0,0,0,0,0.027143,0.027143,0.027143,0.027143,0.6,0.68,0.672,0.0625,0.0625,0.0625,0.0625
1,4038,14,33.09677,-117.292496,0.14625,1.2025,33.2,0.000001,1.7,0,-0.0041,20.770207,53.662182,0,0,0,0,0.027143,0.027143,0.027143,0.027143,0.6,0.68,0.672,0.0625,0.0625,0.0625,0.0625
1,4059,14,33.09677,-117.292496,0.17375,1.35375,33.2,0.000001,1.7,0,-0.0033,20.742651,53.662182,0,0,0,0,0.027143,0.027143,0.027143,0.027143,0.6,0.68,0.672,0.0625,0.0625,0.0625,0.0625
1,4081,14,33.09677,-117.292496,0.07875,1.23,33.2,0.000001,1.8,0,-0.0041,20.561447,53.662182,0,0,0,0,0.027143,0.027143,0.027143,0.027143,0.6,0.68,0.672,0.0625,0.0625,0.0625,0.0625
1,4082,14,33.09677,-117.292496,0.02125,1.345,33.2,0.000001,1.7,0,-0.0026,20.258776,53.662182,0,0,0,0,0.027143,0.027143,0.027143,0.027143,0.6,0.68,0.672,0.0625,0.0625,0.0625,0.0625
1,4123,14,33.096776,-117.292498,-0.15875,1.17125,33.2,0.000001,1.8,0,-0.0018,20.279616,53.662182,0,0,0,0,0.027143,0.027143,0.027143,0.027143,0.6,0.68,0.672,0.0625,0.0625,0.0625,0.0625
